text,label
RT ABSCBNNews : The Information against VP Binay will be filed after the expiration of his term as Vice President . | via OmbudsmanPh | via A・ｦ,0
[MENTION] hahaha . Loko . Parang ganun lang . Sige jan ka na sa Binay mo . Hanapin mo yan pag .,0
"Mr . MAR ROXAS , kung sakaling maisip mo na mag concede ka na , "" baka "" skaling may matira pang pagmamahal sayo ang taong bayan . [HASHTAG] [HASHTAG]",1
Mar Roxas u gotta be fuckin ' kiddin ' meeee . ??? ?,1
"Kanina pa ' yang sasakyan na nagpapatugtog ng "" Only Binay , only Binay . "" Sa dinami-rami ng pwedeng LSS . haay . Nakakasira ng weekend ha .",0
Ako lang ba yung naiinis sa commercial ni Mar Roxas at Binay ? ? ? plastik masyado .,1
"Kampo ni VP Binay , naghain ng motion for reconsideration kaugnay ng isinamapang kaso ng Ombudsman I via Allan Francisco",0
Hindi ka mananalo Mar Roxas so shut up ka nalang [HASHTAG] [HASHTAG],1
"kunwari wala sa UNA . Aber , si Binay kaya tinawag si Poe na American girl .",1
Bet ko talaga tong TV ad . ni Binay ! ??? ? [HASHTAG],0
"Senator Poe says she is not affected by the "" Am-Girl "" tag given to her by VP Binay | hey_marv",0
Ang sakit lang isipin na mas nauungusan ni Roxas at Binay si MDS ? ?,1
[MENTION] BSAquino is having panic attacks(#UboPaMore) ; unity call vs [HASHTAG] just confirmed Poe as ' Manchurian Candidate ' ; LP jumps gun,1
Simula na ng huling debate para sa pagka pangulo . Ipanalo ang gobyernong may puso . [HASHTAG] [LINK],0
RT [MENTION] : Only Binay/Only B1nay ang papalit sa One Direction [HASHTAG] One Direction,0
""" Ayaw na natin ng gobyernong manhid. "" -Poe [HASHTAG]",0
PHL BUSINESS CONFERENCE Binay lists priorities cut tax rates narrow infra gap lick poverty [LINK] [LINK],0
Good news ! Go VP Binay ! [HASHTAG],0
Ayoko na panuorin ' tong replay nairita lang ako lalo kay mar roxas puta .,0
"dont wanna be a political analyst real quick but nakakahiya ata mga pinag gagawa nila aquino , roxas and trillanes ? Gradeschool moves",1
2 wks after he got booed during sinulog . binay strikes again . ' Welcome to BINAY country ' tarp at IEC mass [LINK],0
BOBO BINAY YES OR NO NGA ? ?,1
Bakit dahil kay Binay baka masira tong TV namen. .,1
"Makati Rep . Abi Binay confirms she will run for the Makati mayoralty race . "" It was a last minute party and family decision. """,0
Hanggang sa tvc ba naman sinisiraan si binay .,0
[MENTION] They are not doing the Binay ' bare hand eating..unhygienic?.they are not smiling also ?,1
"[HASHTAG] Dismissed Makati Mayor Binay , sinampahan ng bagong plunder complaint sa Office of the Ombudsman [18-12-2015] [NY-A1741]",0
.maroxas camp to PPCRV : Apologize [HASHTAG] [LINK],0
These Mar Roxas antics meant to cover up preparations for fraud . Real news for today : hundreds of VCM technicians replaced last minute .,1
"Condonation doctrine na ginamit na depensa noon ni Mayor Binay , ibinasura na ng Korte・ｦ [LINK] [LINK]",0
"Fuck Duterte , fuck Binay , and fuck Marcos .",1
Tangina ni binay talaga ? ?,1
Nognog Pandak Puﾃｱeta tumigil ka na Binay ! ? ?,1
Binay : Survey on poverty proof of non-inclusive growth | [LINK],0
"RT senmiriam : I am on the cover of the maiden issue of Gavel & Robe , a magazine about Philippine law and lawyers . ・ｦ [LINK]",0
NOGNOG PANDAK LAKI SA HIRAP PABEBE NOGNOG ULIT YAN SI BINAY ! [HASHTAG],1
"RT [MENTION] : God , please give us leaders that believe in You ! [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] ht・ｦ",0
"My Uber driver asked me kung sino ang presidente ko . I just answered "" kahit sino , ' wag lang si Binay "" ??? ? [HASHTAG]",0
[MENTION] Nakakalungkot . :( Roxas Binay etc can die anytime though .,1
Romualdez cousins supporting Binay in 2016 ? via [MENTION] [LINK],0
Plot twist : Biglang manalo si Mar Roxas ? ?,0
RT [MENTION] : NANCY BINAY FOR PRESIDENT PO ! LIBRE LAHAT NG CONCERT TICKETS AT MAGKAKARON NA TAO NG NETFLIX! ! BOTO NA ! BINAY FAMBAM!xx ・ｦ,0
Enrile announces that he is for Binay . Birds of the same feather Make A Good Feather Duster [LINK],0
uy duterte di ba nag submit ka lang ng candidacy dahil hindi disqualified si poe ? psst wala na daw sya oh ha ha ha jk,1
Mlapit na ang [HASHTAG] pero undecided prin ako. . Who will be my next President! ! Wooh hirap.!!! ! Pero ayoko tlga kay Mar at Binay .,0
"Poe , Roxas , Santiago weigh in on controversial Canada trash [LINK] [HASHTAG] [LINK]",0
For continuity . The only all-Filipino tandem . [HASHTAG] Way drama . Trabaho lang .,0
DI GUMAGANA UNG MIC NI BINAY HAHAHAHAHAHA [HASHTAG],0
FCKING MAR ROXAS AGAIN ON TV PATROL?!!!! ! COME ON ABS-CBN!! !,1
".@SenGracePOE on Roxas saying it's down to him and Duterte : It's too presumptuous . It's not for elite , a few people to decide who should run",0
Walang magsasawa haaa . team VP binay [HASHTAG],0
"RT [MENTION] : "" ANO ANG PAGKAKAIBA ? Mar : Pilit Nagpapaliwanag ; Binay : Ayaw Magpaliwanag ; Poe : Hindi Makapagpaliwanag ; Miriam Santiago ; Sana・ｦ",1
Abby Binay instructed by BEI to fall in line and wait for her turn to vote . [HASHTAG] [LINK] | via [MENTION],0
ANG DAMING COMMERCIAL NI MAR ROXAS!! ! [HASHTAG],1
ang daming political ads ni BINAY ! NAKAKAIRITA !,1
"natatawa talaga ako dun sa ano ni binay "" bakit kung sino pa yung nognog "" ????? ?",0
Binay pakisagot po muna yung allegations nyo sa senate before you complain na pinagkakaisahan po kayo . Thanks po .,1
Grace Poe versus Mar Roxas : Compare and Contrast Their ACHIEVEMENTS [LINK] [LINK],0
Why do I get the feeling Mar Roxas is turning people off ON PURPOSE ? [HASHTAG],1
Ang plastic ng mga nangangandidato lalo na si binay ??? ?,1
"DuRo , Duterte Robredo na ? Pero di ko kinaya ang EverBiLeni (Binay-Leni) ? ? [HASHTAG] [HASHTAG] [LINK]",0
.@TrillanesSonny : I am 100 percent certain that Binay will not change . He is a lifelong thief and plunderer . [HASHTAG],1
""" Walang nakikitang mali si Poe sa anti-duterte ad. "" WHAT? ! SRSLY POE?!! ! roxas to poe ayawsaDILAW",1
"[MENTION] all of them but binay were good . Pray & ask for enlightenment . That helps . ;) also , go for someone who delivers not just talks .",0
"Boo , binay ? ?",1
Binay cries foul over Inquirer report on alleged dummy bank accounts [LINK] [LINK],0
"Graft , corruption not the same , Binay tells students [LINK] | [MENTION] [LINK]",0
Si Binay ginamit na lahat ng sa tingin nya ay kakaawaan sya para makuha ang simpatya ng tao .,0
"Sorry but we won't vote for a womanizer/trashtalker/killer . Still , Go Grace Poe !",1
"VICE President Binay spent P595,713,000 for television electoral adverts in 2015 He said the ad money came from friends & supporters",0
VP Binay expects more black propaganda amid ratings rise . | via [MENTION],0
"Reminder lang : may nangongopya kasi . Walang hugot , walang drama , walang pasiga-siga . Trabaho lang . Mar Roxas po [LINK]",0
"You are an INC , but you are endorsing Mar Roxas . What would you do [MENTION] ? [HASHTAG] or [HASHTAG] ? [HASHTAG]",1
(Habang traffic sa quiapo) Bata1 : Kapag si Duterte naging presidente mawawala na magnanakaw dito B2 : Kaya si Roxas o Binay boboto ko eh,0
Friday the 13th : Sinabi ko sa mga mamang especially Kay Nancy binay Kung sino crush ko ????????????? ? [MENTION] [HASHTAG],0
"Buti na lang , ni-reject ni Grace Poe ' yung "" offer "" ni Mar Roxas . Hahaha . Alam niyang gagamitin lag siya niyon kung sakali eh",0
"In fairness . Nagpapaka-Honasan si Cayetano . "" Wag na ko , si Binay na lang. "" "" Wag na ko , si Mayor Duterte na lang. "" [HASHTAG]",0
"Bobo ka padin mar roxas , hindi ka dapat maging presidente",1
""" Kung si Vice President Jejomar Binay ang magiging susunod na pangulo , itutuloy daw nya ang laban sa corruption. "" (GMA News , 2016) ULUL .",0
Mar Roxas your call for unity describes one thing ! SELFISHNESS ! You don't deserve to be the PRESIDENT!! !,1
Okay nga si Mar nalang kesa si Binay . O ano ? [HASHTAG],0
""" kaya sa mga nognog , nognog din ang nagmamalasakit. "" tsk3 . ayaw ko na kay Binay . hindi pala siya nagmamalasakit saming mga tisoy . nakaka sad",0
"' Pag wala raw naproklamang VP , extended daw si VP Binay . [HASHTAG] ? ?",1
[MENTION] Agree . Binay at BBM prez and VP nya ? Scary .,1
[MENTION] Wala . Gusto nyo lang siraan si VP Binay . Hindi ganyan si Idol tsk,1
"[MENTION] pero honestly , naaawa ako kay binay . ? ? Kahit hindi ko alam yung story nya . Lol",0
I'm starting to believe that the Binay's did not created a public service . They created a cult instead . [HASHTAG] [HASHTAG],1
I heard the Binay radio ad . i almost stabbed myself . [HASHTAG],1
Only binay only binay ? ? pota LSS,1
"Rep . Binay : I agree with full transparency but if it becomes a deterrent to efficiency , you'll sacrifice basic services needed by the city .",0
"Kay Binay , pera pera lang yan . Alam nyo na ha . [LINK]",1
Would be happier to see Miriam switch places with either Roxas or Binay on the polls . But would be the happiest if she became the president !,0
si binay!! ! ??? ? [LINK],0
Mar Roxas ' ad worth of 700M Pesos . :v,1
With the vice president Binay ? ? [LINK],1
ROXAS IS MY PRESIDENT ROBREDO IS MY VICE PRESIDENT Mar Daang Matuwid,0
RT [MENTION] : Mar Roxas proclaimed datu by Lanao sultanate [LINK] | [MENTION] [LINK],0
Bea to mom : A yﾃｭ you dont like binay ? Diba madami siyang tinutulungan HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA,0
Honasan belies crowd at Sinulog booed Binay [LINK] [LINK],0
"Binay is just wasting his time trying to bring Duterte down . Tsk . Digong , ayaw nalang na tawn siya pansina [HASHTAG]",1
"Teacher ko pala si Nancy Binay , kuhang kuha maam !",0
Si Roxas at Binay ung nag dala eh ????? ?,0
Pati ng yung Report nila Regarding sa Pambabastos daw ng mga Students ng UPLB kay VP Binay . Mali-mali! ! Pwe! ! [HASHTAG],1
Para sa kinabukasan VP Binay ang nag iisa .Only B1NAY [HASHTAG],0
"Si Duterte , ala-Hitler ; Walang alam si Grace ; Binay , kurakot ang isyu | Walong araw matapos ang ikalawang . [LINK]",1
Nakaiyak talaga ang story ni Binay ? ?,0
Hala nasunog-nog-nog-nog-nog-nog-nog-nog-nog *chura ni binay HAHAHAHAHAHAHAHA,1
"Campaign slogan ni PNoy noong nakaraang eleksyon , kinuwestyon ni VP Binay I via Allan Francisco",0
Mar Roxas at Leni Robredo po . [LINK],0
sana hindi manalo si Mar Roxas,0
[HASHTAG] pwede si Binay naman next week ? Or si BBMarcos ? para FAIR ? Kaya ba natin yan ? Ha ? :P,1
The problem with Mar Roxas is his being an elitist . The problem with Grace Poe is her being a neophyte . [HASHTAG],1
Magkaiba si Binay at si Alma . Si Binay Nognog . Si Alma Moreno .,0
bwisit ka roxas ! mas bastos ka p kay duterte for pulling grace poe down ! [HASHTAG],1
Good friends of Duterte : Poe and Santiago ? ? [HASHTAG],0
"Dear Mar Roxas , makaramdam ka naman . Bawat commercial hindi pedeng hindi ipapakita yung tvc mo . Nakakasawa na ho. . [LINK]",1
"Are u ? Not our MAR . He personifies "" BAYAN BAGO SARILI . An attribute that's very MAR . [HASHTAG] [HASHTAG] [LINK]",0
oo na binay ikaw na nognog di naman kami naiinggit sa kulay mo e iyong iyo na!? ?,1
Punyetang binay to . May bago na namang commercial punyeta,1
Maki [HASHTAG] na ako Puro na lang kasi Sandro [HASHTAG] [HASHTAG] [LINK],0
"It takes a special someone to make Binay look reasonable , classy and a gentleman . Nice job Duterte ! Didn't think it was possible .",1
Kwento mo Mar Roxas ! May galit talaga ako sa'yo simula nung paglamatay ni Robredo . ????????? ?,1
Presidential Preschool : Top 1 : Santiago Most Disciplined : Duterte Most Polite : Poe Most Active : Roxas Best storyteller : Binay [HASHTAG],0
"Sa sobrang hindi pagka G ni binay , dinoble pa nila at tinawav syang noGnoG",1
"・・Arrogance , some might call it . Arrogance and avarice and lust for power.・・ - Catelyn Stark , describing Lannisters . Or Mar Roxas .",1
I'd rather have Mar as president than Binay or Poe . Pls lang ? ?,1
Dahil nandito si Binay . Wala ng klase . [HASHTAG] [HASHTAG] [LINK],1
"Hoy gago , wag ka ng bumoto kung si Binay lang din naman ang Pangulo mo . Charot !",1
"RT ANCALERTS : ' Don't cheapen the presidency, ' Duterte tells Poe's camp [HASHTAG] [LINK] [LINK]",0
"Pag manalo si Grace Poe sa eleksyon laya agad sina Jinggoy Estrada at Bong Revilla . Di rin makulong si PNoy , na . [LINK]",0
Plot twist : Sen . Grace Poe : Ibibigay ko nalang lahat ng boto ko kay Mar Roxas ! ????? ? [HASHTAG],0
Mar Roxas : Ipagpatuloy ang DAANG MATUWID ! VOTERS : Di ka namin iboboto ! SO SHUT UP NA LANG ! ? ? [HASHTAG],1
Morales says she has reliable source to prove Binay pressured COA to delay report [LINK] [LINK],0
"Naglapana ang naka orange sa Maynila . Akala ko si Binay , si Erap pala ang may kampanya pero wait may pinagkaiba ba ? [HASHTAG]",0
[MENTION] [MENTION] [MENTION] SI BINAY HAHAHHA,0
""" Beauty is power,. "" If wala kay power , wala kay beauty . In other words , Powerful lage si Binay .",0
[MENTION] Bakit napunta kay Binay ? Huhuhu .,0
desperate move Mar Roxas ! desperate move ! [LINK],1
"Kahit sino man manalo sa kanila ni duterte , poe at miriam wag ang yung dalawa but mas bet ko du30 ??? ?",0
INC si Kath Bernardo tas nag endorse kay Mar Roxas . Whoot ?,0
Jusko puro mukha ni Mar Roxas nasa TV .,1
Mayor Junjun Binay visiting the wake of lolo's kumpadre . [LINK],0
Chiz : I・・m not leaving Grace to join Binay [LINK] [HASHTAG] [LINK],0
"Poe's citizenship , Binay's wealth , Roxas ' actions , Duterte's words , Santiago's health .",0
Mar Roxas at Leni Robredo lang po . [LINK],0
Buti na lang di pa Presidente si Duterte kundi patay ka ng Snatcher ka ? ?,1
[MENTION] Binay actually looks like Nidora . Hahaha [HASHTAG],0
"Now I think that the Alma Moreno interview , same w/ Binay during the UPLB forum , is a form of act to gain sympathy and popularity . [HASHTAG]",0
"On toughest opponent of Roxas , Robredo said "" Everybody's game but VP Binay had already organized (campaign) long before. "" [HASHTAG]",0
"DZRH exit polls : Duterte 41.9% , Poe 20.1% , Roxas 19.8% .",0
Poe shrugs off Binay-Escudero chance meeting ; it・・s not surprising [LINK] | via INQUIRER,0
"Palasyo , pumalag sa paninisi ni Binay sa Zapanta case Mariing inalmahan ng Malacaﾃｱang ang paninisi sa kanila ni . [LINK]",0
Mag withdraw kana Mar Roxas para kay Lorna Tolentino Lmao [HASHTAG] [LINK],1
Umay ako sa Paid TV ad mo Sir VP Binay . Masyado na garapalan .,1
"[HASHTAG] | Liberal Party , hindi nababahala kung hindi nangunguna sa election surveys si Mar Roxas . [HASHTAG]",0
[MENTION] Mga nasilaw sa perang bayad ni Roxas . VOTED BINAY PLS COUNT [HASHTAG] [HASHTAG],1
I'm a responsible Filipino and I will not vote for Mar Roxas . Wala kang mauuto . Di ka mananalo ! [HASHTAG],1
Another reason to hate Jejomar Binay [LINK],1
[MENTION] [MENTION] black propaganda nga nmn tlga e . Khit gnun mdmi prin sumosuporta kay VP Binay [HASHTAG],0
"Forget Ayala skyline , look beyond : Abi Binay [LINK] [LINK]",0
"SA GINAWA NI MAR ROXAS , MAS LALONG MARAMING SUSUPORTA KAY DU30 ! PATI MGA LOCAL CANDIDATES NA DILAW AY MAGULO NA RIN . [LINK]",1
Lolol naalala ko may kumalat na chika na inofferan ni Mar Roxas si Alden ng 100M pero tinanggihan . Tapos ngayon bigla si DJ na mag eendorse,1
Binay : Kahirapan Miriam : Economy Duterte : Criminality Poe : Agriculture Roxas : tsinelas ni Korina [HASHTAG],1
May nagbigay ng orasan samin may muka ni Binay wtf,0
My personal ranking for PH Presidentiables : 1 . Poe 2 . Santiago 3 . Roxas 4 . Binay Nothing follows . [HASHTAG],0
Duterte and Marcos still leads at 8 % of the votes coming in . Poe overtakes Roxas for second place while Robredo . [LINK],0
""" I call for unity , i call for decency , i call for democracy "" -mar roxas . then he should consider stepping down as early as now?? ? [HASHTAG]",0
"Binay no.1 pa rin sa SWS survey ; Duterte , Poe patas sa pangalawang pwesto [LINK] | via Bombo Radyo",0
[HASHTAG] and #LeniRobledo : To LEAD is to SERVE ! Let's choose SERVANT LEADERS.Not Thieves ; Not Tyrants . The EQ Post [LINK],0
[HASHTAG] [HASHTAG] sobrang laki ng Hacienda ni Binay. . buong pamilya siguro nila nangungurakot. . ? ? [HASHTAG],1
Rampage si binay sa timeline ko hahah [HASHTAG],1
It's really a fight between HHMNBN and [MENTION] ! And the good shall prevail ! [HASHTAG] [HASHTAG] [LINK],0
"Kahet stress , napawi nung nakita kita . Binay!????? ? [LINK]",0
[NATION] VP Binay to kick off campaign in Mandaluyong [LINK] | via GMA News,0
SA INANG BAYAN [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [LINK],0
"Roxas , PNoy are obviously the ones behind Trillanes ' attacks vs Duterte . Does anyone still think otherwise ? [LINK]",0
"Mar Roxas , you are an embarrassing idiot . [HASHTAG]",1
May bumoboto pala kay Mar Roxas ? ????? ?,0
"[MENTION] ow , Sorry naman , HAHA sabi ko ke silang itext si binay hindi na ako nireplyan .",0
Walang katapusan na aking ama ni grace poe .,0
"[MENTION] HAHAHAHAHA . Ang tatag na trabaho non pre . mas mahirap pa sa dinanas ni pacquiao , pati binay hahaha",0
[MENTION] teritoryo ni Binay yun G . Haha,0
[HASHTAG] duterte [HASHTAG] roxas Wth . Roxas never been [HASHTAG] in surveys . Somethings fishy .,1
[MENTION] traPoe na oPoertunista pa ! Bagay na bagay sa ka-tandem nya ! [MENTION] [MENTION],1
RT [MENTION] : Bakit dahil kay Binay nakilala kaming mga nognog ?,1
"Parang survey lang,pinalamang sa umpisa c Marcos hanggang pingdidikit na sa huli! ! MAR ROXAS / LENI ROBREDO CHEATERS!! !",1
Let's give Binay the power to save our country from poverty . [HASHTAG],0
"Mar Roxas has a big problem in Iloilo . In September 2015 , a poll survey in the province showed he garnered 66% of . [LINK]",0
Binay says he doesn't know where friend Gerry Limlingan and aide Ebeng Baloloy are . [HASHTAG],0
"Sa dami ng bumabatikos kay VP BINAY , wlang sinuman ang makapag pabagsak sa isang taong tumutulong ! ATRAS NA POE [HASHTAG]",0
"Tsk tsk,dati galit na galit si Binay kay GMA kasi pina suspend sya tapos ngayon sila sila magkakampi , PInas nga nman [LINK]",0
6 . Only Binay 7 . BATB 8 . Cara Kendall On PH 2016 9 . Monica Sacay 10 . Click Play Fest 2015/11/22 01:33 PHT [HASHTAG] [LINK],0
Feeling ko tuloy pag naging presidente si Binay isisisi nya lng sa iba kapag may kapalpakan ang gobyerno nya . Hahaha,0
RT [MENTION] : Okay nga si Mar nalang kesa si Binay . O ano ? [HASHTAG],0
"Yabang mo Mar Roxas , panay parinig mo sa mga kalaban . Booooooo!!!????? ?",1
POEtangina MO MAR ROXAS!! ! [HASHTAG],1
Wag niyong eboto si Roxas at Binay ! Maawa kayo sa Pilipinas ! [HASHTAG],1
Binay is such a f??cking joke ! As if sigurado na syang mananalo sa election ! ? ? [LINK],1
"Hindi pa tapos ang #LabanLeni ! Grace , I didn't vote for you , but I'd choose you over Rody any day ! [HASHTAG] (Sorry , clueless.)",0
